102/11/27＊,3692.0,489181.0,127.0,139.5,127.0,133.0,35.00,2504.0
102/11/28,1464.0,195402.0,129.0,137.5,129.0,134.0,1.00,1033.0
102/11/29,1661.0,228316.0,135.0,141.5,133.5,141.0,7.00,969.0
共3筆
1.「＊」表示該日為該股票上櫃掛牌首日，其掛牌首日之漲跌係以當日收盤價減承銷價計算而得。
102/12/02,1713.0,247830.0,142.0,149.5,142.0,143.0,2.00,1151.0
102/12/03,1113.0,155452.0,144.0,144.0,137.0,140.0,-3.00,885.0
102/12/04,1470.0,217471.0,140.0,149.5,139.5,149.5,9.50,740.0
102/12/05,2983.0,474154.0,159.0,159.5,156.0,159.5,10.00,1343.0
102/12/06,2168.0,356963.0,160.5,170.0,158.5,169.0,9.50,1326.0
102/12/09,1287.0,217550.0,175.0,175.0,164.5,164.5,-4.50,967.0
102/12/10,1641.0,270215.0,164.5,172.0,159.0,171.5,7.00,1086.0
102/12/11,1118.0,186571.0,171.0,171.0,164.0,165.0,-6.50,790.0
102/12/12,879.0,147444.0,160.5,170.0,160.5,166.5,1.50,636.0
102/12/13,1249.0,218681.0,169.5,178.0,169.0,178.0,11.50,760.0
102/12/16,1235.0,219796.0,181.0,181.0,174.5,177.0,-1.00,941.0
102/12/17,815.0,146084.0,180.0,182.5,176.0,177.5,0.50,661.0
102/12/18,495.0,87623.0,178.0,179.0,173.5,178.5,1.00,407.0
102/12/19,1012.0,176359.0,181.0,181.0,170.5,175.0,-3.50,772.0
102/12/20,945.0,168394.0,174.0,184.0,171.5,177.5,2.50,727.0
102/12/23,626.0,110675.0,179.0,179.0,174.0,175.5,-2.00,519.0
102/12/24,405.0,71388.0,176.5,180.0,173.5,175.0,-0.50,358.0
102/12/25,687.0,117704.0,177.0,177.0,168.0,170.5,-4.50,573.0
102/12/26,381.0,65742.0,171.5,175.0,168.5,170.5,0.00,326.0
102/12/27,744.0,130431.0,171.5,179.0,170.0,175.0,4.50,582.0
102/12/30,663.0,117445.0,178.0,180.0,173.5,175.5,0.50,477.0
102/12/31,1221.0,221994.0,176.0,187.0,174.5,182.0,6.50,964.0
103/01/02,1229.0,232232.0,181.5,194.5,177.5,194.5,12.50,842.0
103/01/03,1059.0,208545.0,195.0,202.0,191.5,196.0,1.50,836.0
103/01/06,588.0,113277.0,195.0,197.0,189.0,190.0,-6.00,520.0
103/01/07,410.0,79717.0,190.0,199.5,188.5,198.0,8.00,385.0
103/01/08,455.0,90081.0,198.0,201.5,195.0,195.0,-3.00,379.0
103/01/09,750.0,150384.0,195.0,207.0,195.0,196.0,1.00,553.0
103/01/10,633.0,120082.0,195.0,195.0,185.0,187.0,-9.00,527.0
103/01/13,1214.0,214500.0,185.0,187.0,174.0,174.5,-12.50,781.0
103/01/14,729.0,132617.0,176.0,186.5,172.0,186.5,12.00,578.0
103/01/15,441.0,83766.0,188.5,193.5,187.0,188.0,1.50,394.0
103/01/16,491.0,92829.0,189.5,193.0,183.5,189.0,1.00,449.0
103/01/17,207.0,38674.0,189.5,189.5,185.0,186.0,-3.00,192.0
103/01/20,437.0,84077.0,188.0,195.0,185.0,194.5,8.50,400.0
103/01/21,432.0,84325.0,194.5,198.0,190.0,194.5,0.00,372.0
103/01/22,151.0,29557.0,196.0,197.0,194.0,194.5,0.00,136.0
103/01/23,558.0,112089.0,198.0,203.0,197.0,201.0,6.50,436.0
103/01/24,248.0,49683.0,203.5,204.5,197.5,198.0,-3.00,213.0
103/01/27,266.0,52421.0,193.0,200.0,191.0,198.0,0.00,221.0
103/02/05,298.0,59969.0,198.0,206.5,197.0,202.0,4.00,248.0
103/02/06,200.0,40229.0,204.5,204.5,199.0,200.0,-2.00,170.0
103/02/07,221.0,44526.0,202.0,204.5,199.5,202.0,2.00,183.0
103/02/10,272.0,53889.0,203.0,203.0,195.0,195.0,-7.00,238.0
103/02/11,366.0,73345.0,200.0,205.0,196.0,197.0,2.00,307.0
103/02/12,492.0,95553.0,197.0,199.0,190.0,192.5,-4.50,416.0
103/02/13,789.0,145100.0,188.0,191.0,179.5,184.0,-8.50,662.0
103/02/14,523.0,95044.0,184.0,185.5,179.5,180.5,-3.50,406.0
103/02/17,208.0,37799.0,180.0,184.0,178.0,181.0,0.50,186.0
103/02/18,446.0,83332.0,178.0,190.0,178.0,187.0,6.00,416.0
103/02/19,235.0,44043.0,188.0,190.0,185.5,187.5,0.50,207.0
103/02/20,393.0,73489.0,189.5,192.0,183.0,185.0,-2.50,370.0
103/02/21,207.0,38171.0,187.0,187.0,182.0,183.5,-1.50,186.0
103/02/24,254.0,45959.0,184.0,184.0,179.0,180.5,-3.00,231.0
103/02/25,443.0,79507.0,181.0,183.0,178.0,178.5,-2.00,400.0
103/02/26,243.0,43896.0,178.5,182.5,178.5,179.0,0.50,201.0
103/02/27,606.0,113141.0,180.5,190.0,180.5,189.0,10.00,524.0
103/03/03,184.0,34168.0,185.5,187.0,184.5,184.5,-4.50,185.0
103/03/04,544.0,100695.0,186.0,188.0,182.0,186.5,2.00,394.0
103/03/05,946.0,185180.0,188.0,199.5,185.0,199.5,13.00,701.0
103/03/06,1791.0,371538.0,202.5,213.0,197.0,213.0,13.50,1255.0
103/03/07,1094.0,228762.0,218.0,218.0,200.0,202.5,-10.50,883.0
103/03/10,374.0,73254.0,200.0,203.5,193.0,195.0,-7.50,347.0
103/03/11,588.0,113809.0,193.0,198.5,189.0,193.0,-2.00,464.0
103/03/12,362.0,70837.0,193.0,198.0,193.0,194.0,1.00,296.0
103/03/13,706.0,142594.0,197.0,205.0,196.0,203.0,9.00,542.0
103/03/14,425.0,85084.0,200.0,202.0,197.0,200.0,-3.00,324.0
103/03/17,255.0,51327.0,201.5,203.0,197.5,201.0,1.00,200.0
103/03/18,671.0,139510.0,204.0,212.5,200.5,211.5,10.50,563.0
103/03/19,746.0,151409.0,211.5,212.0,197.5,204.0,-7.50,591.0
103/03/20,441.0,87024.0,199.0,200.5,194.0,200.0,-4.00,351.0
103/03/21,393.0,78586.0,200.0,203.0,197.0,200.0,0.00,341.0
103/03/24,227.0,44792.0,200.0,200.5,191.0,198.0,-2.00,213.0
103/03/25,254.0,50507.0,198.0,200.0,193.0,200.0,2.00,211.0
103/03/26,293.0,59076.0,203.0,204.5,198.5,202.0,2.00,262.0
103/03/27,397.0,82011.0,202.0,209.0,200.0,207.5,5.50,351.0
103/03/28,382.0,77898.0,209.5,210.0,201.0,202.0,-5.50,323.0
103/03/31,153.0,31450.0,204.5,206.5,203.0,206.0,4.00,135.0
103/04/01,377.0,76498.0,206.0,207.5,199.5,204.0,-2.00,349.0
103/04/02,316.0,63675.0,202.0,204.0,199.5,201.0,-3.00,290.0
103/04/03,280.0,57268.0,202.0,206.0,200.0,201.0,0.00,228.0
103/04/07,239.0,48635.0,203.0,206.0,200.5,204.0,3.00,198.0
103/04/08,1001.0,212939.0,211.0,218.0,206.0,218.0,14.00,756.0
103/04/09,1174.0,260601.0,219.5,232.0,212.5,226.5,8.50,892.0
103/04/10,566.0,128121.0,230.0,231.0,220.5,223.0,-3.50,483.0
103/04/11,673.0,143879.0,223.0,223.0,207.5,214.5,-8.50,522.0
103/04/14,428.0,88362.0,212.0,212.5,200.0,200.0,-14.50,332.0
103/04/15,315.0,64488.0,200.5,209.0,200.5,208.0,8.00,272.0
103/04/16,205.0,41797.0,208.0,208.0,202.5,204.0,-4.00,187.0
103/04/17,186.0,38433.0,207.0,207.5,205.0,207.0,3.00,160.0
103/04/18,116.0,23894.0,207.0,210.0,203.0,203.0,-4.00,102.0
103/04/21,386.0,77459.0,203.0,204.5,196.0,199.0,-4.00,316.0
103/04/22,383.0,75767.0,198.0,202.5,195.0,198.0,-1.00,343.0
103/04/23,136.0,27033.0,200.0,201.0,196.0,197.0,-1.00,133.0
103/04/24,397.0,76287.0,198.0,198.0,185.0,188.5,-8.50,345.0
103/04/25,387.0,71918.0,188.0,194.0,178.5,185.0,-3.50,352.0
103/04/28,248.0,46382.0,181.0,192.5,179.0,192.0,7.00,235.0
103/04/29,162.0,31160.0,192.0,194.0,189.0,193.0,1.00,138.0
103/04/30,140.0,26263.0,193.0,193.0,185.0,185.0,-8.00,142.0
103/05/02,190.0,35012.0,188.5,188.5,182.0,184.0,-1.00,160.0
103/05/05,254.0,47837.0,185.0,195.0,182.5,194.0,10.00,249.0
103/05/06,280.0,53597.0,192.5,194.5,188.0,188.0,-6.00,276.0
103/05/07,393.0,72849.0,188.0,188.0,183.5,185.5,-2.50,341.0
103/05/08,434.0,79407.0,184.0,186.5,180.5,184.0,-1.50,405.0
